G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
60,2019-02-25,HOU,,ATL,W,119,111,123.7,115.4,96.2,.333,.567,.577,47.4,61.5,11.4,9.5,,.517,10.4,27.9,.289,,15.9,71.4,.200
61,2019-02-27,HOU,@,CHO,W,118,113,115.3,110.4,102.3,.264,.429,.581,43.5,54.8,10.7,6.0,,.533,9.0,14.9,.231,,15.9,78.9,.277
62,2019-02-28,HOU,,MIA,W,121,118,128.2,125.1,94.4,.364,.597,.677,51.4,57.9,6.4,9.4,,.617,14.4,23.5,.338,,13.3,77.8,.235
63,2019-03-03,HOU,@,BOS,W,115,104,123.1,111.3,93.4,.363,.638,.620,48.8,57.9,8.6,8.2,,.606,11.5,21.7,.225,,12.7,80.0,.286
64,2019-03-05,HOU,@,TOR,W,107,95,118.6,105.3,90.2,.212,.400,.576,47.8,57.9,12.2,10.5,,.535,8.8,22.5,.188,,11.9,68.0,.135
65,2019-03-08,HOU,,PHI,W,107,91,107.8,91.7,99.3,.176,.482,.584,42.2,52.4,13.1,0.0,,.571,15.7,15.9,.118,,14.6,62.1,.189
66,2019-03-10,HOU,@,DAL,W,94,93,102.3,101.2,91.9,.250,.591,.481,44.6,56.3,6.5,9.3,,.455,10.9,24.1,.159,,15.6,73.7,.293
67,2019-03-11,HOU,,CHO,W,118,106,118.8,106.7,99.3,.297,.473,.573,58.5,65.8,7.0,8.3,,.511,12.0,27.3,.275,,10.3,86.0,.157
68,2019-03-13,HOU,,GSW,L,104,106,115.7,117.9,89.9,.295,.526,.590,41.3,48.6,7.8,5.7,,.545,10.2,13.5,.244,,13.5,68.4,.118
69,2019-03-15,HOU,,PHO,W,108,102,105.8,99.9,102.1,.398,.482,.554,46.2,50.0,12.7,9.5,,.500,11.8,17.1,.301,,17.4,70.0,.213
70,2019-03-17,HOU,,MIN,W,117,102,120.3,104.9,97.3,.149,.532,.584,45.8,67.4,9.3,5.0,,.569,8.2,21.3,.106,,12.1,69.4,.174
71,2019-03-19,HOU,@,ATL,W,121,105,122.6,106.4,98.7,.385,.603,.663,45.1,70.0,13.2,4.5,,.635,13.3,14.0,.282,,17.3,79.5,.143
72,2019-03-20,HOU,@,MEM,L,125,126,122.2,123.1,92.7,.213,.511,.608,43.3,45.2,9.8,7.7,,.559,10.5,23.4,.213,,13.8,65.1,.348
73,2019-03-22,HOU,,SAS,W,111,105,112.8,106.7,98.4,.372,.430,.555,50.0,33.3,5.1,6.1,,.500,8.3,17.0,.291,,10.1,81.6,.178
74,2019-03-24,HOU,@,NOP,W,113,90,121.3,96.6,93.2,.105,.570,.628,53.2,57.1,10.7,7.8,,.610,15.9,31.0,.093,,13.5,71.2,.076
75,2019-03-26,HOU,@,MIL,L,94,108,90.3,103.8,104.1,.071,.525,.460,43.4,47.2,6.7,8.3,,.444,11.3,13.8,.061,,13.1,79.2,.106
76,2019-03-28,HOU,,DEN,W,112,85,118.9,90.2,94.2,.230,.460,.585,54.8,55.0,8.5,5.0,,.546,9.5,26.2,.195,,13.1,83.3,.226
77,2019-03-30,HOU,,SAC,W,119,108,125.9,114.3,94.5,.325,.627,.627,43.7,48.7,6.3,3.1,,.572,8.7,15.4,.289,,10.7,66.7,.096
78,2019-04-02,HOU,@,SAC,W,130,105,133.7,108.0,97.2,.181,.649,.641,45.7,65.2,8.2,4.2,,.628,6.5,18.6,.128,,9.6,68.6,.147
79,2019-04-03,HOU,@,LAC,W,135,103,132.5,101.1,101.9,.330,.432,.670,55.8,46.8,5.9,12.5,,.636,13.7,29.3,.261,,14.3,80.0,.232
80,2019-04-05,HOU,,NYK,W,120,96,115.1,92.1,104.2,.168,.584,.553,47.5,60.5,7.7,3.6,,.535,5.2,12.7,.119,,13.8,89.1,.195
81,2019-04-07,HOU,,PHO,W,149,113,142.1,107.7,104.9,.210,.570,.682,55.3,64.2,11.4,8.5,,.665,7.6,26.1,.160,,11.3,83.3,.172
82,2019-04-09,HOU,@,OKC,L,111,112,115.9,116.9,95.8,.227,.602,.573,42.9,47.4,7.3,12.7,,.534,10.2,19.1,.193,,10.3,64.7,.167
